classifier,accuracy,precision,recall,f1_score,training_time,inference_time,inference_speed
SVM,0.5564853556485355,0.4957038254632397,0.5564853556485355,0.5150112904297005,8.672532796859741,121.91852593421936,3.920651076915931
KNN,0.7154811715481172,0.6904463040446304,0.7154811715481172,0.6940824865511057,0.005560398101806641,180.62840366363525,2.646316915307117
LogisticRegression,0.25313807531380755,0.22853905160390517,0.25313807531380755,0.2307298930729893,0.5587782859802246,107.93300938606262,4.428672958522401
