classifier,accuracy,precision,recall,f1_score,training_time,inference_time,inference_speed
SVM,0.8690476190476191,0.8214285714285714,0.8690476190476191,0.8373015873015872,0.13739490509033203,3.4530065059661865,24.3266266237445
KNN,0.8452380952380952,0.7976190476190477,0.8452380952380952,0.8134920634920635,0.0010693073272705078,13.919941902160645,6.034507944818475
LogisticRegression,0.8809523809523809,0.8392857142857143,0.8809523809523809,0.8531746031746033,0.03300213813781738,8.208717823028564,10.233023209099498
