classifier,accuracy,precision,recall,f1_score,training_time,inference_time,inference_speed
SVM,0.8863636363636364,0.856655844155844,0.8863636363636364,0.8633741258741258,0.015225887298583984,0.9298913478851318,47.31735605462936
KNN,0.8409090909090909,0.8132575757575757,0.8409090909090909,0.8204545454545453,0.0008983612060546875,4.5195746421813965,9.735429433855565
LogisticRegression,0.8863636363636364,0.8882575757575757,0.8863636363636364,0.865909090909091,0.013357162475585938,0.9021480083465576,48.77248477291713
