classifier,accuracy,precision,recall,f1_score,training_time,inference_time,inference_speed
SVM,0.9375,0.9375,0.9375,0.9375,0.0447843074798584,2.0114059448242188,31.818539745637025
KNN,0.9375,0.9375,0.9375,0.9375,0.0016219615936279297,8.336436748504639,7.677140957313699
LogisticRegression,0.9375,0.9375,0.9375,0.9375,0.037549495697021484,1.975121021270752,32.4030777409395
