classifier,accuracy,precision,recall,f1_score,training_time,inference_time,inference_speed
SVM,0.85,0.824074074074074,0.85,0.831851851851852,0.3337366580963135,15.807920455932617,11.386696972684163
KNN,0.8777777777777778,0.8814814814814814,0.8777777777777778,0.8688888888888889,0.0018939971923828125,37.65239191055298,4.7805727834664
LogisticRegression,0.8611111111111112,0.8425925925925926,0.8611111111111112,0.8462962962962963,0.10158514976501465,15.942440509796143,11.290617637205264
