classifier,accuracy,precision,recall,f1_score,training_time,inference_time,inference_speed
SVM,0.6179775280898876,0.5847690387016229,0.6179775280898876,0.5905475298733726,0.7091143131256104,63.35094356536865,4.214617572735852
KNN,0.6254681647940075,0.6138576779026217,0.6254681647940075,0.6088817549491707,0.0022726058959960938,67.975905418396,3.9278623558832813
LogisticRegression,0.6067415730337079,0.5868913857677903,0.6067415730337079,0.5846976993044408,0.12668228149414062,31.254066228866577,8.542888405138019
